
  &&electric field in cartesian unit:  1.000000e-03  0.000000e+00  0.000000e+00 
  &&current at groud state:    1.5473026735e-02    0.0000000000e+00    0.0000000000e+00 
  6.000000    1.5469945638e-02    1.1011813711e-03    9.3626705740e-04   1.5410914627e-02
  6.200000    1.5470222372e-02    1.1014158862e-03    9.4333588590e-04   1.5382447066e-02
  6.400000    1.5470538168e-02    1.1015993831e-03    9.5431081766e-04   1.5348363041e-02
  6.600000    1.5470891982e-02    1.1017222587e-03    9.6873294157e-04   1.5310339502e-02
  6.800000    1.5471281424e-02    1.1017780633e-03    9.8600672455e-04   1.5270149890e-02
  7.000000    1.5471703046e-02    1.1017635841e-03    1.0054548994e-03   1.5229530799e-02
  7.200000    1.5472152271e-02    1.1016789831e-03    1.0263440260e-03   1.5190118696e-02
  7.400000    1.5472623366e-02    1.1015277607e-03    1.0479120055e-03   1.5153394511e-02
  7.600000    1.5473109482e-02    1.1013165493e-03    1.0693964579e-03   1.5120637823e-02
  7.800000    1.5473602747e-02    1.1010547534e-03    1.0900628336e-03   1.5092891915e-02
  8.000000    1.5474094427e-02    1.1007540551e-03    1.1092311309e-03   1.5070940399e-02
  8.200000    1.5474575151e-02    1.1004278161e-03    1.1263001501e-03   1.5055295602e-02
  8.400000    1.5475035191e-02    1.1000904073e-03    1.1407683129e-03   1.5046198413e-02
  8.600000    1.5475464786e-02    1.0997565039e-03    1.1522502248e-03   1.5043628793e-02
  8.800000    1.5475854508e-02    1.0994403832e-03    1.1604883359e-03   1.5047325791e-02
  9.000000    1.5476195632e-02    1.0991552589e-03    1.1653592704e-03   1.5056815577e-02
  9.200000    1.5476480523e-02    1.0989126881e-03    1.1668746218e-03   1.5071445745e-02
  9.400000    1.5476702991e-02    1.0987220766e-03    1.1651762531e-03   1.5090424049e-02
  9.600000    1.5476858615e-02    1.0985903053e-03    1.1605263748e-03   1.5112859639e-02
  9.800000    1.5476945007e-02    1.0985214924e-03    1.1532929008e-03   1.5137804927e-02
  10.000000    1.5476962009e-02    1.0985168984e-03    1.1439307822e-03   1.5164296336e-02
  10.200000    1.5476911798e-02    1.0985749732e-03    1.1329601860e-03   1.5191392371e-02
  10.400000    1.5476798903e-02    1.0986915359e-03    1.1209425161e-03   1.5218207674e-02
  10.600000    1.5476630117e-02    1.0988600730e-03    1.1084553540e-03   1.5243942052e-02
  10.800000    1.5476414310e-02    1.0990721339e-03    1.0960674317e-03   1.5267903729e-02
  11.000000    1.5476162206e-02    1.0993178936e-03    1.0842805909e-03   1.5289613129e-02
  11.200000    1.5475885905e-02    1.0995863535e-03    1.0736128525e-03   1.5308547826e-02
  11.400000    1.5475598285e-02    1.0998662129e-03    1.0645036490e-03   1.5324336715e-02
  11.600000    1.5475313029e-02    1.1001462634e-03    1.0572410183e-03   1.5336913863e-02
  11.800000    1.5475043650e-02    1.1004158385e-03    1.0520464668e-03   1.5346263568e-02
  12.000000    1.5474803079e-02    1.1006652493e-03    1.0490371170e-03   1.5352493074e-02
  12.200000    1.5474603131e-02    1.1008861245e-03    1.0482248252e-03   1.5355818428e-02
  12.400000    1.5474454023e-02    1.1010716615e-03    1.0495200803e-03   1.5356547735e-02
  12.600000    1.5474363940e-02    1.1012167823e-03    1.0527403734e-03   1.5355062724e-02
  12.800000    1.5474338690e-02    1.1013181963e-03    1.0576225272e-03   1.5351799503e-02
  13.000000    1.5474381447e-02    1.1013743738e-03    1.0638383013e-03   1.5347229294e-02
  13.200000    1.5474492616e-02    1.1013854415e-03    1.0710124558e-03   1.5341839839e-02
  13.400000    1.5474669799e-02    1.1013530142e-03    1.0787423576e-03   1.5336118046e-02
  13.600000    1.5474907895e-02    1.1012799802e-03    1.0866181678e-03   1.5330534310e-02
  13.800000    1.5475199438e-02    1.1011700494e-03    1.0942623654e-03   1.5325481654e-02
  14.000000    1.5475534437e-02    1.1010281423e-03    1.1012894165e-03   1.5321404888e-02
  14.200000    1.5475901324e-02    1.1008594899e-03    1.1073791736e-03   1.5318655042e-02
  14.400000    1.5476287244e-02    1.1006696255e-03    1.1122725898e-03   1.5317524670e-02
  14.600000    1.5476678585e-02    1.1004641917e-03    1.1157818444e-03   1.5318242765e-02
  14.800000    1.5477061545e-02    1.1002487861e-03    1.1177967187e-03   1.5320971590e-02
  15.000000    1.5477422701e-02    1.1000288492e-03    1.1182869997e-03   1.5325805331e-02
  15.200000    1.5477749560e-02    1.0998095953e-03    1.1173009253e-03   1.5332770395e-02
  15.400000    1.5478031065e-02    1.0995959777e-03    1.1149598760e-03   1.5341827176e-02
  15.600000    1.5478258247e-02    1.0993925216e-03    1.1114455587e-03   1.5352878534e-02
  15.800000    1.5478423937e-02    1.0992038016e-03    1.1070040787e-03   1.5365748806e-02
  16.000000    1.5478523653e-02    1.0990340265e-03    1.1019131892e-03   1.5380224037e-02
  16.200000    1.5478555554e-02    1.0988871855e-03    1.0964745202e-03   1.5396043718e-02
  16.400000    1.5478520479e-02    1.0987670444e-03    1.0909977976e-03   1.5412907872e-02
  16.600000    1.5478421872e-02    1.0986771168e-03    1.0857852068e-03   1.5430484934e-02
  16.800000    1.5478265608e-02    1.0986206035e-03    1.0811166611e-03   1.5448420364e-02
  17.000000    1.5478059710e-02    1.0986002982e-03    1.0772366677e-03   1.5466345884e-02
  17.200000    1.5477813948e-02    1.0986186275e-03    1.0743287866e-03   1.5483929857e-02
  17.400000    1.5477539613e-02    1.0986769817e-03    1.0725514958e-03   1.5500764104e-02
  17.600000    1.5477248794e-02    1.0987760737e-03    1.0719893889e-03   1.5516496243e-02
  17.800000    1.5476953978e-02    1.0989155897e-03    1.0726647441e-03   1.5530800897e-02
  18.000000    1.5476667552e-02    1.0990940272e-03    1.0745384330e-03   1.5543389640e-02
  18.200000    1.5476401326e-02    1.0993085604e-03    1.0775137788e-03   1.5554020341e-02
  18.400000    1.5476166086e-02    1.0995549505e-03    1.0814430971e-03   1.5562505494e-02
  18.600000    1.5475971209e-02    1.0998275132e-03    1.0861365040e-03   1.5568719212e-02
  18.800000    1.5475824346e-02    1.1001191590e-03    1.0913724733e-03   1.5572602534e-02
  19.000000    1.5475731176e-02    1.1004215116e-03    1.0969095613e-03   1.5574166775e-02
  19.200000    1.5475695259e-02    1.1007251121e-03    1.1024986780e-03   1.5573494640e-02
  19.400000    1.5475717782e-02    1.1010198804e-03    1.1078900888e-03   1.5570756696e-02
  19.600000    1.5475798165e-02    1.1012949631e-03    1.1128588043e-03   1.5566159823e-02
  19.800000    1.5475933580e-02    1.1015396439e-03    1.1172033618e-03   1.5559981689e-02
  20.000000    1.5476119323e-02    1.1017436590e-03    1.1207574031e-03   1.5552551275e-02
  20.200000    1.5476349140e-02    1.1018975130e-03    1.1234076571e-03   1.5544203455e-02
  20.400000    1.5476615224e-02    1.1019934967e-03    1.1250640078e-03   1.5535370526e-02
  20.600000    1.5476908886e-02    1.1020256126e-03    1.1256947644e-03   1.5526467300e-02
  20.800000    1.5477220787e-02    1.1019901432e-03    1.1253157726e-03   1.5517908252e-02
  21.000000    1.5477541299e-02    1.1018859625e-03    1.1239877393e-03   1.5510092485e-02
  21.200000    1.5477860855e-02    1.1017147377e-03    1.1218115625e-03   1.5503388955e-02
  21.400000    1.5478170279e-02    1.1014810059e-03    1.1189219640e-03   1.5498122610e-02
  21.600000    1.5478461084e-02    1.1011921110e-03    1.1154798144e-03   1.5494562045e-02
  21.800000    1.5478725720e-02    1.1008579987e-03    1.1116635912e-03   1.5492909229e-02
  22.000000    1.5478957780e-02    1.1004908704e-03    1.1076604257e-03   1.5493291758e-02
  22.200000    1.5479152148e-02    1.1001047092e-03    1.1036571996e-03   1.5495758013e-02
  22.400000    1.5479305087e-02    1.0997146951e-03    1.0998321186e-03   1.5500275468e-02
  22.600000    1.5479414275e-02    1.0993365378e-03    1.0963471500e-03   1.5506732255e-02
  22.800000    1.5479478783e-02    1.0989857565e-03    1.0933416416e-03   1.5514941963e-02
  23.000000    1.5479499004e-02    1.0986769446e-03    1.0909273654e-03   1.5524651478e-02
  23.200000    1.5479476537e-02    1.0984230566e-03    1.0891851412e-03   1.5535551561e-02
  23.400000    1.5479414034e-02    1.0982347562e-03    1.0881631067e-03   1.5547289715e-02
  23.600000    1.5479315022e-02    1.0981198615e-03    1.0878766132e-03   1.5559484800e-02
  23.800000    1.5479183694e-02    1.0980829204e-03    1.0883096442e-03   1.5571742756e-02
  24.000000    1.5479024701e-02    1.0981249406e-03    1.0894175824e-03   1.5583672765e-02
  24.200000    1.5478842930e-02    1.0982432950e-03    1.0911310923e-03   1.5594903148e-02
  24.400000    1.5478643295e-02    1.0984318089e-03    1.0933608465e-03   1.5605096308e-02
  24.600000    1.5478430531e-02    1.0986810300e-03    1.0960027954e-03   1.5613962079e-02
  24.800000    1.5478209014e-02    1.0989786704e-03    1.0989436777e-03   1.5621268907e-02
  25.000000    1.5477982598e-02    1.0993101992e-03    1.1020664747e-03   1.5626852407e-02
  25.200000    1.5477754489e-02    1.0996595582e-03    1.1052555427e-03   1.5630620944e-02
  25.400000    1.5477527138e-02    1.1000099629e-03    1.1084011921e-03   1.5632558026e-02
  25.600000    1.5477302180e-02    1.1003447472e-03    1.1114035339e-03   1.5632721462e-02
  25.800000    1.5477080396e-02    1.1006482089e-03    1.1141754693e-03   1.5631239353e-02
  26.000000    1.5476861716e-02    1.1009064073e-03    1.1166447563e-03   1.5628303152e-02
  26.200000    1.5476645256e-02    1.1011078724e-03    1.1187551464e-03   1.5624158142e-02
  26.400000    1.5476429380e-02    1.1012441850e-03    1.1204666383e-03   1.5619091803e-02
  26.600000    1.5476211795e-02    1.1013103960e-03    1.1217549425e-03   1.5613420596e-02
  26.800000    1.5475989669e-02    1.1013052601e-03    1.1226102889e-03   1.5607475806e-02
  27.000000    1.5475759774e-02    1.1012312718e-03    1.1230357356e-03   1.5601589044e-02
  27.200000    1.5475518636e-02    1.1010944997e-03    1.1230451523e-03   1.5596078082e-02
  27.400000    1.5475262703e-02    1.1009042272e-03    1.1226610527e-03   1.5591233592e-02
  27.600000    1.5474988516e-02    1.1006724209e-03    1.1219124430e-03   1.5587307379e-02
  27.800000    1.5474692875e-02    1.1004130534e-03    1.1208328310e-03   1.5584502536e-02
  28.000000    1.5474373005e-02    1.1001413192e-03    1.1194585140e-03   1.5582965929e-02
  28.200000    1.5474026705e-02    1.0998727878e-03    1.1178272287e-03   1.5582783244e-02
  28.400000    1.5473652477e-02    1.0996225403e-03    1.1159772076e-03   1.5583976740e-02
  28.600000    1.5473249638e-02    1.0994043381e-03    1.1139466482e-03   1.5586505725e-02
  28.800000    1.5472818397e-02    1.0992298713e-03    1.1117735644e-03   1.5590269638e-02
  29.000000    1.5472359905e-02    1.0991081287e-03    1.1094959567e-03   1.5595113524e-02
  29.200000    1.5471876272e-02    1.0990449243e-03    1.1071522120e-03   1.5600835598e-02
  29.400000    1.5471370547e-02    1.0990426079e-03    1.1047816252e-03   1.5607196493e-02
  29.600000    1.5470846659e-02    1.0990999750e-03    1.1024249274e-03   1.5613929759e-02
  29.800000    1.5470309332e-02    1.0992123817e-03    1.1001247045e-03   1.5620753125e-02
  30.000000    1.5469763958e-02    1.0993720557e-03    1.0979256006e-03   1.5627380037e-02
  30.200000    1.5469216454e-02    1.0995685864e-03    1.0958742196e-03   1.5633530991e-02
  30.400000    1.5468673084e-02    1.0997895647e-03    1.0940186622e-03   1.5638944212e-02
  30.600000    1.5468140273e-02    1.1000213338e-03    1.0924076681e-03   1.5643385287e-02
  30.800000    1.5467624406e-02    1.1002498085e-03    1.0910893632e-03   1.5646655409e-02
  31.000000    1.5467131632e-02    1.1004613128e-03    1.0901096519e-03   1.5648597984e-02
  31.200000    1.5466667664e-02    1.1006433884e-03    1.0895103189e-03   1.5649103416e-02
  31.400000    1.5466237599e-02    1.1007855250e-03    1.0893269426e-03   1.5648111982e-02
  31.600000    1.5465845761e-02    1.1008797694e-03    1.0895867364e-03   1.5645614780e-02
  31.800000    1.5465495563e-02    1.1009211791e-03    1.0903064569e-03   1.5641652818e-02
  32.000000    1.5465189412e-02    1.1009080904e-03    1.0914905195e-03   1.5636314376e-02
  32.200000    1.5464928646e-02    1.1008421886e-03    1.0931294610e-03   1.5629730830e-02
  32.400000    1.5464713509e-02    1.1007283741e-03    1.0951988791e-03   1.5622071168e-02
  32.600000    1.5464543170e-02    1.1005744323e-03    1.0976589551e-03   1.5613535467e-02
  32.800000    1.5464415784e-02    1.1003905289e-03    1.1004546394e-03   1.5604347613e-02
  33.000000    1.5464328580e-02    1.1001885587e-03    1.1035165470e-03   1.5594747540e-02
  33.200000    1.5464277994e-02    1.0999813885e-03    1.1067625701e-03   1.5584983288e-02
  33.400000    1.5464259819e-02    1.0997820396e-03    1.1101001757e-03   1.5575303122e-02
  33.600000    1.5464269378e-02    1.0996028589e-03    1.1134293175e-03   1.5565947960e-02
  33.800000    1.5464301709e-02    1.0994547293e-03    1.1166458536e-03   1.5557144318e-02
  34.000000    1.5464351749e-02    1.0993463680e-03    1.1196453316e-03   1.5549097943e-02
  34.200000    1.5464414518e-02    1.0992837562e-03    1.1223269749e-03   1.5541988268e-02
  34.400000    1.5464485287e-02    1.0992697354e-03    1.1245976903e-03   1.5535963798e-02
  34.600000    1.5464559726e-02    1.0993037971e-03    1.1263759090e-03   1.5531138498e-02
  34.800000    1.5464634024e-02    1.0993820801e-03    1.1275950743e-03   1.5527589213e-02
  35.000000    1.5464704977e-02    1.0994975780e-03    1.1282066039e-03   1.5525354136e-02
  35.200000    1.5464770052e-02    1.0996405464e-03    1.1281821756e-03   1.5524432331e-02
  35.400000    1.5464827400e-02    1.0997990878e-03    1.1275152144e-03   1.5524784249e-02
  35.600000    1.5464875851e-02    1.0999598798e-03    1.1262214983e-03   1.5526333232e-02
  35.800000    1.5464914865e-02    1.1001090067e-03    1.1243388371e-03   1.5528967915e-02
  36.000000    1.5464944467e-02    1.1002328428e-03    1.1219258276e-03   1.5532545482e-02
  36.200000    1.5464965152e-02    1.1003189373e-03    1.1190597290e-03   1.5536895688e-02
  36.400000    1.5464977782e-02    1.1003568463e-03    1.1158335453e-03   1.5541825562e-02
  36.600000    1.5464983468e-02    1.1003388605e-03    1.1123524419e-03   1.5547124696e-02
  36.800000    1.5464983458e-02    1.1002605852e-03    1.1087296516e-03   1.5552571007e-02
  37.000000    1.5464979032e-02    1.1001213336e-03    1.1050820530e-03   1.5557936863e-02
  37.200000    1.5464971401e-02    1.0999243068e-03    1.1015256160e-03   1.5562995429e-02
  37.400000    1.5464961635e-02    1.0996765465e-03    1.0981709184e-03   1.5567527095e-02
  37.600000    1.5464950608e-02    1.0993886589e-03    1.0951189294e-03   1.5571325836e-02
  37.800000    1.5464938967e-02    1.0990743200e-03    1.0924572434e-03   1.5574205323e-02
  38.000000    1.5464927126e-02    1.0987495885e-03    1.0902569266e-03   1.5576004629e-02
  38.200000    1.5464915286e-02    1.0984320615e-03    1.0885701044e-03   1.5576593345e-02
  38.400000    1.5464903478e-02    1.0981399183e-03    1.0874283855e-03   1.5575875935e-02
  38.600000    1.5464891612e-02    1.0978909057e-03    1.0868421760e-03   1.5573795176e-02
  38.800000    1.5464879556e-02    1.0977013202e-03    1.0868008961e-03   1.5570334515e-02
  39.000000    1.5464867205e-02    1.0975850465e-03    1.0872740680e-03   1.5565519242e-02
  39.200000    1.5464854560e-02    1.0975527053e-03    1.0882132080e-03   1.5559416377e-02
  39.400000    1.5464841795e-02    1.0976109627e-03    1.0895544148e-03   1.5552133211e-02
  39.600000    1.5464829311e-02    1.0977620399e-03    1.0912215222e-03   1.5543814497e-02
  39.800000    1.5464817783e-02    1.0980034560e-03    1.0931296580e-03   1.5534638329e-02
  40.000000    1.5464808171e-02    1.0983280207e-03    1.0951890381e-03   1.5524810787e-02
  40.200000    1.5464801720e-02    1.0987240811e-03    1.0973088205e-03   1.5514559501e-02
  40.400000    1.5464799931e-02    1.0991760138e-03    1.0994008442e-03   1.5504126307e-02
  40.600000    1.5464804513e-02    1.0996649383e-03    1.1013830915e-03   1.5493759239e-02
  40.800000    1.5464817312e-02    1.1001696162e-03    1.1031827313e-03   1.5483704120e-02
  41.000000    1.5464840227e-02    1.1006674893e-03    1.1047386231e-03   1.5474196052e-02
  41.200000    1.5464875115e-02    1.1011358046e-03    1.1060031949e-03   1.5465451121e-02
  41.400000    1.5464923693e-02    1.1015527639e-03    1.1069436389e-03   1.5457658638e-02
  41.600000    1.5464987445e-02    1.1018986401e-03    1.1075424036e-03   1.5450974227e-02
  41.800000    1.5465067536e-02    1.1021567984e-03    1.1077969951e-03   1.5445514045e-02
  42.000000    1.5465164741e-02    1.1023145691e-03    1.1077191335e-03   1.5441350392e-02
  42.200000    1.5465279400e-02    1.1023639250e-03    1.1073333354e-03   1.5438508912e-02
  42.400000    1.5465411397e-02    1.1023019261e-03    1.1066750215e-03   1.5436967532e-02
  42.600000    1.5465560162e-02    1.1021309080e-03    1.1057882613e-03   1.5436657212e-02
  42.800000    1.5465724708e-02    1.1018584035e-03    1.1047232813e-03   1.5437464511e-02
  43.000000    1.5465903692e-02    1.1014968010e-03    1.1035338664e-03   1.5439235908e-02
  43.200000    1.5466095501e-02    1.1010627560e-03    1.1022747806e-03   1.5441783714e-02
  43.400000    1.5466298355e-02    1.1005763887e-03    1.1009993278e-03   1.5444893370e-02
  43.600000    1.5466510424e-02    1.1000603066e-03    1.0997571554e-03   1.5448331860e-02
  43.800000    1.5466729952e-02    1.0995385055e-03    1.0985923879e-03   1.5451856888e-02
  44.000000    1.5466955375e-02    1.0990352039e-03    1.0975421554e-03   1.5455226477e-02
  44.200000    1.5467185429e-02    1.0985736716e-03    1.0966355565e-03   1.5458208580e-02
  44.400000    1.5467419238e-02    1.0981751134e-03    1.0958930732e-03   1.5460590317e-02
  44.600000    1.5467656376e-02    1.0978576622e-03    1.0953264291e-03   1.5462186456e-02
  44.800000    1.5467896897e-02    1.0976355347e-03    1.0949388632e-03   1.5462846777e-02
  45.000000    1.5468141328e-02    1.0975183884e-03    1.0947257696e-03   1.5462462003e-02
  45.200000    1.5468390629e-02    1.0975109125e-03    1.0946756416e-03   1.5460968066e-02
  45.400000    1.5468646105e-02    1.0976126684e-03    1.0947712464e-03   1.5458348501e-02
  45.600000    1.5468909302e-02    1.0978181859e-03    1.0949909495e-03   1.5454634881e-02
  45.800000    1.5469181853e-02    1.0981173058e-03    1.0953101105e-03   1.5449905274e-02
  46.000000    1.5469465322e-02    1.0984957466e-03    1.0957024711e-03   1.5444280772e-02
  46.200000    1.5469761024e-02    1.0989358634e-03    1.0961414666e-03   1.5437920261e-02
  46.400000    1.5470069847e-02    1.0994175564e-03    1.0966014013e-03   1.5431013642e-02
  46.600000    1.5470392089e-02    1.0999192790e-03    1.0970584415e-03   1.5423773802e-02
  46.800000    1.5470727302e-02    1.1004190934e-03    1.0974913963e-03   1.5416427669e-02
  47.000000    1.5471074185e-02    1.1008957181e-03    1.0978822687e-03   1.5409206744e-02
  47.200000    1.5471430504e-02    1.1013295141e-03    1.0982165780e-03   1.5402337515e-02
  47.400000    1.5471793066e-02    1.1017033614e-03    1.0984834656e-03   1.5396032147e-02
  47.600000    1.5472157745e-02    1.1020033854e-03    1.0986756088e-03   1.5390479854e-02
  47.800000    1.5472519563e-02    1.1022194980e-03    1.0987889782e-03   1.5385839311e-02
  48.000000    1.5472872830e-02    1.1023457341e-03    1.0988224761e-03   1.5382232417e-02
  48.200000    1.5473211328e-02    1.1023803717e-03    1.0987775023e-03   1.5379739664e-02
  48.400000    1.5473528548e-02    1.1023258360e-03    1.0986574863e-03   1.5378397298e-02
  48.600000    1.5473817956e-02    1.1021884025e-03    1.0984674287e-03   1.5378196363e-02
  48.800000    1.5474073283e-02    1.1019777186e-03    1.0982134834e-03   1.5379083655e-02
  49.000000    1.5474288831e-02    1.1017061791e-03    1.0979026069e-03   1.5380964532e-02
  49.200000    1.5474459766e-02    1.1013881906e-03    1.0975422914e-03   1.5383707411e-02
  49.400000    1.5474582397e-02    1.1010393700e-03    1.0971403888e-03   1.5387149771e-02
  49.600000    1.5474654417e-02    1.1006757216e-03    1.0967050217e-03   1.5391105352e-02
  49.800000    1.5474675099e-02    1.1003128365e-03    1.0962445709e-03   1.5395372260e-02
  50.000000    1.5474645427e-02    1.0999651563e-03    1.0957677189e-03   1.5399741585e-02
  50.200000    1.5474568169e-02    1.0996453380e-03    1.0952835261e-03   1.5404006180e-02
  50.400000    1.5474447861e-02    1.0993637479e-03    1.0948015099e-03   1.5407969217e-02
  50.600000    1.5474290726e-02    1.0991281069e-03    1.0943317012e-03   1.5411452155e-02
  50.800000    1.5474104511e-02    1.0989432986e-03    1.0938846485e-03   1.5414301791e-02
  51.000000    1.5473898254e-02    1.0988113413e-03    1.0934713506e-03   1.5416396117e-02
  51.200000    1.5473681992e-02    1.0987315188e-03    1.0931030995e-03   1.5417648745e-02
  51.400000    1.5473466409e-02    1.0987006522e-03    1.0927912276e-03   1.5418011748e-02
  51.600000    1.5473262461e-02    1.0987134917e-03    1.0925467588e-03   1.5417476821e-02
  51.800000    1.5473080967e-02    1.0987631974e-03    1.0923799753e-03   1.5416074745e-02
  52.000000    1.5472932208e-02    1.0988418793e-03    1.0922999175e-03   1.5413873228e-02
  52.200000    1.5472825530e-02    1.0989411592e-03    1.0923138462e-03   1.5410973225e-02
  52.400000    1.5472768993e-02    1.0990527225e-03    1.0924266987e-03   1.5407503949e-02
  52.600000    1.5472769054e-02    1.0991688270e-03    1.0926405783e-03   1.5403616810e-02
  52.800000    1.5472830322e-02    1.0992827403e-03    1.0929543148e-03   1.5399478559e-02
  53.000000    1.5472955385e-02    1.0993890849e-03    1.0933631354e-03   1.5395263953e-02
  53.200000    1.5473144714e-02    1.0994840726e-03    1.0938584804e-03   1.5391148276e-02
  53.400000    1.5473396659e-02    1.0995656221e-03    1.0944279921e-03   1.5387300013e-02
  53.600000    1.5473707528e-02    1.0996333567e-03    1.0950556951e-03   1.5383874019e-02
  53.800000    1.5474071744e-02    1.0996884893e-03    1.0957223796e-03   1.5381005428e-02
  54.000000    1.5474482090e-02    1.0997336066e-03    1.0964061818e-03   1.5378804576e-02
  54.200000    1.5474930001e-02    1.0997723713e-03    1.0970833491e-03   1.5377353095e-02
  54.400000    1.5475405925e-02    1.0998091643e-03    1.0977291619e-03   1.5376701333e-02
  54.600000    1.5475899706e-02    1.0998486930e-03    1.0983189730e-03   1.5376867170e-02
  54.800000    1.5476400991e-02    1.0998955908e-03    1.0988293190e-03   1.5377836227e-02
  55.000000    1.5476899642e-02    1.0999540348e-03    1.0992390476e-03   1.5379563437e-02
  55.200000    1.5477386122e-02    1.1000274051e-03    1.0995304018e-03   1.5381975853e-02
  55.400000    1.5477851853e-02    1.1001180053e-03    1.0996900028e-03   1.5384976546e-02
  55.600000    1.5478289531e-02    1.1002268610e-03    1.0997096725e-03   1.5388449381e-02
  55.800000    1.5478693372e-02    1.1003536064e-03    1.0995870443e-03   1.5392264457e-02
  56.000000    1.5479059292e-02    1.1004964623e-03    1.0993259211e-03   1.5396283929e-02
  56.200000    1.5479385016e-02    1.1006523066e-03    1.0989363472e-03   1.5400367983e-02
  56.400000    1.5479670098e-02    1.1008168280e-03    1.0984343789e-03   1.5404380674e-02
  56.600000    1.5479915876e-02    1.1009847534e-03    1.0978415530e-03   1.5408195398e-02
  56.800000    1.5480125345e-02    1.1011501311e-03    1.0971840652e-03   1.5411699775e-02
  57.000000    1.5480302964e-02    1.1013066529e-03    1.0964916923e-03   1.5414799749e-02
  57.200000    1.5480454409e-02    1.1014479935e-03    1.0957965012e-03   1.5417422763e-02
  57.400000    1.5480586282e-02    1.1015681470e-03    1.0951314041e-03   1.5419519911e-02
  57.600000    1.5480705788e-02    1.1016617417e-03    1.0945286282e-03   1.5421066998e-02
  57.800000    1.5480820392e-02    1.1017243136e-03    1.0940181740e-03   1.5422064530e-02
  58.000000    1.5480937479e-02    1.1017525262e-03    1.0936263413e-03   1.5422536651e-02
  58.200000    1.5481064024e-02    1.1017443251e-03    1.0933743985e-03   1.5422529137e-02
  58.400000    1.5481206286e-02    1.1016990209e-03    1.0932774678e-03   1.5422106558e-02
  58.600000    1.5481369535e-02    1.1016173000e-03    1.0933436862e-03   1.5421348770e-02
  58.800000    1.5481557837e-02    1.1015011654e-03    1.0935736942e-03   1.5420346922e-02
  59.000000    1.5481773876e-02    1.1013538138e-03    1.0939604836e-03   1.5419199157e-02
  59.200000    1.5482018847e-02    1.1011794614e-03    1.0944896206e-03   1.5418006227e-02
  59.400000    1.5482292401e-02    1.1009831290e-03    1.0951398413e-03   1.5416867189e-02
  59.600000    1.5482592653e-02    1.1007704028e-03    1.0958839959e-03   1.5415875393e-02
  59.800000    1.5482916252e-02    1.1005471856e-03    1.0966903007e-03   1.5415114891e-02
